ID,c_length,n,name_biome,code_biome,year,geometry
46912,17,24,Amazônia,1,2019,"list(list(c(-54.7053831406142, -54.7053831406142, -54.7553831406142, -54.8053831406142, -54.8053831406142, -54.7553831406142, -54.7053831406142, -8.3794908097732, -8.32175578285424, -8.29288826939475, -8.32175578285424, -8.3794908097732, -8.40835832323268, -8.3794908097732)))"
46941,6,21,Amazônia,1,2019,"list(list(c(-54.7053831406142, -54.7053831406142, -54.7553831406142, -54.8053831406142, -54.8053831406142, -54.7553831406142, -54.7053831406142, -3.35654346782345, -3.29880844090449, -3.26994092744501, -3.29880844090449, -3.35654346782345, -3.38541098128293, -3.35654346782345)))"
46942,1,31,Amazônia,1,2019,"list(list(c(-54.7053831406142, -54.7053831406142, -54.7553831406142, -54.8053831406142, -54.8053831406142, -54.7553831406142, -54.7053831406142, -3.18333838706657, -3.1256033601476, -3.09673584668812, -3.1256033601476, -3.18333838706657, -3.21220590052605, -3.18333838706657)))"
46943,1,73,Amazônia,1,2019,"list(list(c(-54.7053831406142, -54.7053831406142, -54.7553831406142, -54.8053831406142, -54.8053831406142, -54.7553831406142, -54.7053831406142, -3.01013330630968, -2.95239827939072, -2.92353076593123, -2.95239827939072, -3.01013330630968, -3.03900081976916, -3.01013330630968)))"
46944,2,106,Amazônia,1,2019,"list(list(c(-54.7053831406142, -54.7053831406142, -54.7553831406142, -54.8053831406142, -54.8053831406142, -54.7553831406142, -54.7053831406142, -2.83692822555279, -2.77919319863383, -2.75032568517435, -2.77919319863383, -2.83692822555279, -2.86579573901227, -2.83692822555279)))"
46945,2,137,Amazônia,1,2019,"list(list(c(-54.7053831406142, -54.7053831406142, -54.7553831406142, -54.8053831406142, -54.8053831406142, -54.7553831406142, -54.7053831406142, -2.6637231447959, -2.60598811787694, -2.57712060441746, -2.60598811787694, -2.6637231447959, -2.69259065825538, -2.6637231447959)))"
46946,0,55,Amazônia,1,2019,"list(list(c(-54.7053831406142, -54.7053831406142, -54.7553831406142, -54.8053831406142, -54.8053831406142, -54.7553831406142, -54.7053831406142, -2.49051806403902, -2.43278303712005, -2.40391552366057, -2.43278303712005, -2.49051806403902, -2.5193855774985, -2.49051806403902)))"
47010,0,218,Amazônia,1,2019,"list(list(c(-54.6959061465585, -54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7514940939579, -54.7434913299999, -54.7346828509999, -54.727040981, -54.7172122309999, -54.702521159, -54.6959061465585, -13.3392328612286, -13.3158356113445, -13.2581005844255, -13.2292330709661, -13.2581005844255, -13.3158356113445, -13.3180815516403, -13.313434708, -13.3110684499999, -13.3111362999999, -13.316069032, -13.3336207959999, -13.3392328612286)))"
47011,6,45,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -13.1426305305876, -13.0848955036687, -13.0560279902092, -13.0848955036686, -13.1426305305876, -13.1714980440471, -13.1426305305876)))"
47013,3,60,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -12.7962203690738, -12.7384853421549, -12.7096178286954, -12.7384853421549, -12.7962203690738, -12.8250878825333, -12.7962203690738)))"
47014,6,79,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -12.6230152883169, -12.565280261398, -12.5364127479385, -12.565280261398, -12.6230152883169, -12.6518828017764, -12.6230152883169)))"
47015,2,92,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -12.4498102075601, -12.3920751806411, -12.3632076671816, -12.3920751806411, -12.4498102075601, -12.4786777210195, -12.4498102075601)))"
47016,1,141,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -12.2766051268032, -12.2188700998842, -12.1900025864247, -12.2188700998842, -12.2766051268032, -12.3054726402627, -12.2766051268032)))"
47017,1,51,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -12.1034000460463, -12.0456650191273, -12.0167975056678, -12.0456650191273, -12.1034000460463, -12.1322675595058, -12.1034000460463)))"
47018,1,221,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -11.9301949652894, -11.8724599383704, -11.843592424911, -11.8724599383704, -11.9301949652894, -11.9590624787489, -11.9301949652894)))"
47019,1,289,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -11.7569898845325, -11.6992548576135, -11.6703873441541, -11.6992548576135, -11.7569898845325, -11.785857397992, -11.7569898845325)))"
47020,2,95,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -11.5837848037756, -11.5260497768567, -11.4971822633972, -11.5260497768567, -11.5837848037756, -11.6126523172351, -11.5837848037756)))"
47021,3,47,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -11.4105797230187, -11.3528446960998, -11.3239771826403, -11.3528446960998, -11.4105797230187, -11.4394472364782, -11.4105797230187)))"
47021,4,47,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -11.4105797230187, -11.3528446960998, -11.3239771826403, -11.3528446960998, -11.4105797230187, -11.4394472364782, -11.4105797230187)))"
47023,6,57,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -11.064169561505, -11.006434534586, -10.9775670211265, -11.006434534586, -11.064169561505, -11.0930370749644, -11.064169561505)))"
47024,5,100,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -10.8909644807481, -10.8332294538291, -10.8043619403696, -10.8332294538291, -10.8909644807481, -10.9198319942076, -10.8909644807481)))"
47026,18,24,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -10.5445543192343, -10.4868192923153, -10.4579517788559, -10.4868192923153, -10.5445543192343, -10.5734218326938, -10.5445543192343)))"
47026,19,24,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -10.5445543192343, -10.4868192923153, -10.4579517788559, -10.4868192923153, -10.5445543192343, -10.5734218326938, -10.5445543192343)))"
47027,19,46,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -10.3713492384774, -10.3136142115584, -10.284746698099, -10.3136142115584, -10.3713492384774, -10.4002167519369, -10.3713492384774)))"
47028,21,29,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -10.1981441577205, -10.1404091308016, -10.1115416173421, -10.1404091308016, -10.1981441577205, -10.22701167118, -10.1981441577205)))"
47029,22,29,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -10.0249390769636, -9.96720405004467, -9.93833653658519, -9.96720405004467, -10.0249390769636, -10.0538065904231, -10.0249390769636)))"
47032,20,26,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -9.50532383469297, -9.44758880777401, -9.41872129431453, -9.44758880777401, -9.50532383469297, -9.53419134815245, -9.50532383469297)))"
47035,0,97,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -8.98570859242231, -8.92797356550335, -8.89910605204386, -8.92797356550335, -8.9857085924223, -9.01457610588179, -8.98570859242231)))"
47068,6,26,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -3.26994092744501, -3.21220590052605, -3.18333838706657, -3.21220590052605, -3.26994092744501, -3.29880844090449, -3.26994092744501)))"
47068,7,26,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -3.26994092744501, -3.21220590052605, -3.18333838706657, -3.21220590052605, -3.26994092744501, -3.29880844090449, -3.26994092744501)))"
47069,2,37,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -3.09673584668812, -3.03900081976916, -3.01013330630968, -3.03900081976916, -3.09673584668812, -3.1256033601476, -3.09673584668812)))"
47069,10,37,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -3.09673584668812, -3.03900081976916, -3.01013330630968, -3.03900081976916, -3.09673584668812, -3.1256033601476, -3.09673584668812)))"
47070,2,69,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -2.92353076593123, -2.86579573901227, -2.83692822555279, -2.86579573901227, -2.92353076593123, -2.95239827939072, -2.92353076593123)))"
47071,1,130,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -2.75032568517435, -2.69259065825538, -2.6637231447959, -2.69259065825538, -2.75032568517435, -2.77919319863383, -2.75032568517435)))"
47072,1,126,Amazônia,1,2019,"list(list(c(-54.6553831406142, -54.6553831406142, -54.7053831406142, -54.7553831406142, -54.7553831406142, -54.7053831406142, -54.6553831406142, -2.57712060441746, -2.5193855774985, -2.49051806403902, -2.5193855774985, -2.57712060441746, -2.60598811787694, -2.57712060441746)))"
47137,0,159,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.6959061465585, -54.6736989369999, -54.6521103589999, -54.6432415669999, -54.637802731, -54.6314720919999, -54.6295576509999, -54.62824057, -54.6252244249999, -54.6110393009999, -54.6053831406142, -13.3915272982427, -13.344703124804, -13.3158356113445, -13.3392328612286, -13.358069923, -13.364760994, -13.362327591, -13.3591832749999, -13.358897974, -13.361838215, -13.371309981, -13.378357547, -13.386510353, -13.3915272982427)))"
47138,0,100,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -13.2292330709661, -13.1714980440471, -13.1426305305876, -13.1714980440471, -13.2292330709661, -13.2581005844255, -13.2292330709661)))"
47139,1,111,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -13.0560279902092, -12.9982929632902, -12.9694254498307, -12.9982929632902, -13.0560279902092, -13.0848955036687, -13.0560279902092)))"
47140,0,221,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -12.8828229094523, -12.8250878825333, -12.7962203690738, -12.8250878825333, -12.8828229094523, -12.9116904229118, -12.8828229094523)))"
47142,0,91,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -12.5364127479385, -12.4786777210195, -12.4498102075601, -12.4786777210195, -12.5364127479385, -12.565280261398, -12.5364127479385)))"
47143,0,140,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -12.3632076671816, -12.3054726402627, -12.2766051268032, -12.3054726402627, -12.3632076671816, -12.3920751806411, -12.3632076671816)))"
47144,1,144,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -12.1900025864247, -12.1322675595058, -12.1034000460463, -12.1322675595058, -12.1900025864247, -12.2188700998842, -12.1900025864247)))"
47145,1,154,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -12.0167975056678, -11.9590624787489, -11.9301949652894, -11.9590624787489, -12.0167975056678, -12.0456650191273, -12.0167975056678)))"
47146,1,180,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -11.843592424911, -11.785857397992, -11.7569898845325, -11.785857397992, -11.843592424911, -11.8724599383704, -11.843592424911)))"
47147,1,95,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -11.6703873441541, -11.6126523172351, -11.5837848037756, -11.6126523172351, -11.6703873441541, -11.6992548576135, -11.6703873441541)))"
47148,3,69,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -11.4971822633972, -11.4394472364782, -11.4105797230187, -11.4394472364782, -11.4971822633972, -11.5260497768567, -11.4971822633972)))"
47150,11,75,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -11.1507721018834, -11.0930370749644, -11.064169561505, -11.0930370749644, -11.1507721018834, -11.1796396153429, -11.1507721018834)))"
47151,7,135,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -10.9775670211265, -10.9198319942076, -10.8909644807481, -10.9198319942076, -10.9775670211265, -11.006434534586, -10.9775670211265)))"
47152,2,50,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -10.8043619403696, -10.7466269134507, -10.7177593999912, -10.7466269134507, -10.8043619403696, -10.8332294538291, -10.8043619403696)))"
47154,22,36,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -10.4579517788559, -10.4002167519369, -10.3713492384774, -10.4002167519369, -10.4579517788559, -10.4868192923153, -10.4579517788559)))"
47155,26,31,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -10.284746698099, -10.22701167118, -10.1981441577205, -10.22701167118, -10.284746698099, -10.3136142115584, -10.284746698099)))"
47196,0,29,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -3.18333838706657, -3.1256033601476, -3.09673584668812, -3.1256033601476, -3.18333838706657, -3.21220590052605, -3.18333838706657)))"
47196,6,29,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -3.18333838706657, -3.1256033601476, -3.09673584668812, -3.1256033601476, -3.18333838706657, -3.21220590052605, -3.18333838706657)))"
47197,2,76,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -3.01013330630968, -2.95239827939072, -2.92353076593123, -2.95239827939072, -3.01013330630968, -3.03900081976916, -3.01013330630968)))"
47198,1,175,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -2.83692822555279, -2.77919319863383, -2.75032568517435, -2.77919319863383, -2.83692822555279, -2.86579573901227, -2.83692822555279)))"
47199,1,245,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -2.6637231447959, -2.60598811787694, -2.57712060441746, -2.60598811787694, -2.6637231447959, -2.69259065825538, -2.6637231447959)))"
47200,0,25,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -2.49051806403902, -2.43278303712005, -2.40391552366057, -2.43278303712005, -2.49051806403902, -2.5193855774985, -2.49051806403902)))"
47207,0,37,Amazônia,1,2019,"list(list(c(-54.6053831406142, -54.6053831406142, -54.6553831406142, -54.7053831406142, -54.7053831406142, -54.6553831406142, -54.6053831406142, -1.2780824987408, -1.22034747182184, -1.19147995836236, -1.22034747182184, -1.2780824987408, -1.30695001220028, -1.2780824987408)))"
47264,3,254,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -13.3158356113445, -13.2581005844255, -13.2292330709661, -13.2581005844255, -13.3158356113445, -13.344703124804, -13.3158356113445)))"
47265,1,69,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -13.1426305305876, -13.0848955036686, -13.0560279902092, -13.0848955036687, -13.1426305305876, -13.1714980440471, -13.1426305305876)))"
47267,1,36,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -12.7962203690738, -12.7384853421549, -12.7096178286954, -12.7384853421549, -12.7962203690738, -12.8250878825333, -12.7962203690738)))"
47268,12,55,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -12.6230152883169, -12.565280261398, -12.5364127479385, -12.565280261398, -12.6230152883169, -12.6518828017764, -12.6230152883169)))"
47269,3,56,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -12.4498102075601, -12.3920751806411, -12.3632076671816, -12.3920751806411, -12.4498102075601, -12.4786777210195, -12.4498102075601)))"
47270,1,102,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -12.2766051268032, -12.2188700998842, -12.1900025864247, -12.2188700998842, -12.2766051268032, -12.3054726402627, -12.2766051268032)))"
47272,1,88,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -11.9301949652894, -11.8724599383704, -11.843592424911, -11.8724599383704, -11.9301949652894, -11.9590624787489, -11.9301949652894)))"
47273,4,25,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -11.7569898845325, -11.6992548576135, -11.6703873441541, -11.6992548576135, -11.7569898845325, -11.785857397992, -11.7569898845325)))"
47274,2,31,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -11.5837848037756, -11.5260497768567, -11.4971822633972, -11.5260497768567, -11.5837848037756, -11.6126523172351, -11.5837848037756)))"
47275,7,55,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -11.4105797230187, -11.3528446960998, -11.3239771826403, -11.3528446960998, -11.4105797230187, -11.4394472364782, -11.4105797230187)))"
47277,7,94,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -11.064169561505, -11.006434534586, -10.9775670211265, -11.006434534586, -11.064169561505, -11.0930370749644, -11.064169561505)))"
47278,9,89,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -10.8909644807481, -10.8332294538291, -10.8043619403696, -10.8332294538291, -10.8909644807481, -10.9198319942076, -10.8909644807481)))"
47281,27,188,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -10.3713492384774, -10.3136142115584, -10.284746698099, -10.3136142115584, -10.3713492384774, -10.4002167519369, -10.3713492384774)))"
47283,21,23,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -10.0249390769636, -9.96720405004467, -9.93833653658519, -9.96720405004467, -10.0249390769636, -10.0538065904231, -10.0249390769636)))"
47283,22,23,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -10.0249390769636, -9.96720405004467, -9.93833653658519, -9.96720405004467, -10.0249390769636, -10.0538065904231, -10.0249390769636)))"
47323,0,26,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -3.09673584668812, -3.03900081976916, -3.01013330630968, -3.03900081976916, -3.09673584668812, -3.1256033601476, -3.09673584668812)))"
47324,1,77,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -2.92353076593123, -2.86579573901227, -2.83692822555279, -2.86579573901227, -2.92353076593123, -2.95239827939072, -2.92353076593123)))"
47325,1,260,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -2.75032568517435, -2.69259065825538, -2.6637231447959, -2.69259065825538, -2.75032568517435, -2.77919319863383, -2.75032568517435)))"
47326,1,70,Amazônia,1,2019,"list(list(c(-54.5553831406142, -54.5553831406142, -54.6053831406142, -54.6553831406142, -54.6553831406142, -54.6053831406142, -54.5553831406142, -2.57712060441746, -2.5193855774985, -2.49051806403902, -2.5193855774985, -2.57712060441746, -2.60598811787694, -2.57712060441746)))"
47391,3,55,Amazônia,1,2019,"list(list(c(-54.5251879555117, -54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.603711014, -54.595837703, -54.5905642199999, -54.58470592, -54.581563956, -54.573278062, -54.566154431, -54.560062439, -54.556611329, -54.5530490829999, -54.552505063, -54.56023842, -54.5652852699999, -54.5667763549999, -54.5659500519999, -54.559417354, -54.556996423, -54.5544500129999, -54.5493478229999, -54.5366028329999, -54.532851461, -54.5251879555117, -13.4138744745915, 
-13.4024381517229, -13.344703124804, -13.3158356113445, -13.344703124804, -13.3915272982427, -13.39301039, -13.389715692, -13.385439902, -13.3755326189999, -13.364630167, -13.3532766219999, -13.3475909469999, -13.345183854, -13.345353938, -13.3480497699999, -13.351123014, -13.3718149869999, -13.3808634339999, -13.393593004, -13.397573073, -13.4012709479999, -13.400349278, -13.396645051, -13.3945186409999, -13.3943051649999, -13.397186747, -13.4138744745915)))"
47392,1,164,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -13.2292330709661, -13.1714980440471, -13.1426305305876, -13.1714980440471, -13.2292330709661, -13.2581005844255, -13.2292330709661)))"
47394,2,52,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -12.8828229094523, -12.8250878825333, -12.7962203690738, -12.8250878825333, -12.8828229094523, -12.9116904229118, -12.8828229094523)))"
47395,1,34,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -12.7096178286954, -12.6518828017764, -12.6230152883169, -12.6518828017764, -12.7096178286954, -12.7384853421549, -12.7096178286954)))"
47396,4,79,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -12.5364127479385, -12.4786777210195, -12.4498102075601, -12.4786777210195, -12.5364127479385, -12.565280261398, -12.5364127479385)))"
47397,0,78,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -12.3632076671816, -12.3054726402627, -12.2766051268032, -12.3054726402627, -12.3632076671816, -12.3920751806411, -12.3632076671816)))"
47398,1,99,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -12.1900025864247, -12.1322675595058, -12.1034000460463, -12.1322675595058, -12.1900025864247, -12.2188700998842, -12.1900025864247)))"
47399,8,39,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -12.0167975056678, -11.9590624787489, -11.9301949652894, -11.9590624787489, -12.0167975056678, -12.0456650191273, -12.0167975056678)))"
47400,1,240,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -11.843592424911, -11.785857397992, -11.7569898845325, -11.785857397992, -11.843592424911, -11.8724599383704, -11.843592424911)))"
47401,4,81,Amazônia,1,2019,"list(list(c(-54.5053831406142, -54.5053831406142, -54.5553831406142, -54.6053831406142, -54.6053831406142, -54.5553831406142, -54.5053831406142, -11.6703873441541, -11.6126523172351, -11.5837848037756, -11.6126523172351, -11.6703873441541, -11.6992548576135, -11.6703873441541)))"
