transition,forest_type,trans_length,year,total_area
agri_year,2,3,1995-01-01,3.277849888366699
agri_year,2,3,1996-01-01,7.651421695556641
agri_year,2,3,1997-01-01,10.345530793640137
agri_year,2,3,1998-01-01,11.94887169720459
agri_year,2,3,1999-01-01,6.524789499816895
agri_year,2,3,2000-01-01,14.66104844342041
agri_year,2,3,2001-01-01,19.0976949229126
agri_year,2,3,2002-01-01,29.19394217315674
agri_year,2,3,2003-01-01,28.58777526275635
agri_year,2,3,2004-01-01,41.36380056188965
agri_year,2,3,2005-01-01,51.22470594555664
agri_year,2,3,2006-01-01,36.231464720947265
agri_year,2,3,2007-01-01,31.123128691101073
agri_year,2,3,2008-01-01,23.93576504296875
agri_year,2,3,2009-01-01,13.695595913513184
agri_year,2,3,2010-01-01,16.77232979309082
agri_year,2,3,2011-01-01,26.267326470031737
agri_year,2,3,2012-01-01,30.252143587768554
agri_year,2,3,2013-01-01,52.001382804626466
agri_year,2,3,2014-01-01,32.40010387420654
agri_year,2,3,2015-01-01,48.125867700195315
agri_year,2,3,2016-01-01,46.711571243164066
agri_year,2,3,2017-01-01,56.69850965441895
agri_year,2,3,2018-01-01,45.79860964971924
agri_year,2,3,2019-01-01,39.908878188598635
agri_year,2,3,2020-01-01,6.911313115661621
agri_year,2,3,2021-01-01,14.179104825317383
agri_year,2,4,1991-01-01,8.7113525390625e-4
agri_year,2,4,1992-01-01,1.2774877372436524
agri_year,2,4,1993-01-01,1.6429901159057618
agri_year,2,4,1994-01-01,0.8383822637329101
agri_year,2,4,1995-01-01,0.8690154230957031
agri_year,2,4,1996-01-01,2.9759503723754883
agri_year,2,4,1997-01-01,7.213037673156738
agri_year,2,4,1998-01-01,8.582768442932128
agri_year,2,4,1999-01-01,6.276385993408203
agri_year,2,4,2000-01-01,8.277687951416016
agri_year,2,4,2001-01-01,15.366513082336425
agri_year,2,4,2002-01-01,16.051077976013183
agri_year,2,4,2003-01-01,25.488548911376952
agri_year,2,4,2004-01-01,17.468027982299805
agri_year,2,4,2005-01-01,37.98949673803711
agri_year,2,4,2006-01-01,20.834420682128908
agri_year,2,4,2007-01-01,19.25797653137207
agri_year,2,4,2008-01-01,27.846080769531252
agri_year,2,4,2009-01-01,16.655894313476562
agri_year,2,4,2010-01-01,15.74617230621338
agri_year,2,4,2011-01-01,15.203011247314453
agri_year,2,4,2012-01-01,35.792636159606936
agri_year,2,4,2013-01-01,38.32445636413574
agri_year,2,4,2014-01-01,29.84625880255127
agri_year,2,4,2015-01-01,31.206524445617674
agri_year,2,4,2016-01-01,33.4686661529541
agri_year,2,4,2017-01-01,32.79486960406494
agri_year,2,4,2018-01-01,38.1527421595459
agri_year,2,4,2019-01-01,40.26289089996338
agri_year,2,4,2020-01-01,7.6692642063598635
agri_year,2,4,2021-01-01,9.683218952453613
agri_year,2,5,1992-01-01,8.750150756835938e-4
agri_year,2,5,1993-01-01,1.0161515962524414
agri_year,2,5,1994-01-01,0.744228097229004
agri_year,2,5,1995-01-01,0.4428351419067383
agri_year,2,5,1996-01-01,1.246673641784668
agri_year,2,5,1997-01-01,3.5756572435913085
agri_year,2,5,1998-01-01,6.1659805442504885
agri_year,2,5,1999-01-01,6.682859070983887
agri_year,2,5,2000-01-01,16.002851294738768
agri_year,2,5,2001-01-01,12.112508772399902
agri_year,2,5,2002-01-01,10.792646122497558
agri_year,2,5,2003-01-01,11.513522959289551
agri_year,2,5,2004-01-01,20.056110505981444
agri_year,2,5,2005-01-01,18.024617594787596
agri_year,2,5,2006-01-01,19.887156410644533
agri_year,2,5,2007-01-01,10.672709936035156
agri_year,2,5,2008-01-01,24.248725444274903
agri_year,2,5,2009-01-01,21.58235487414551
agri_year,2,5,2010-01-01,16.680132464172363
agri_year,2,5,2011-01-01,8.580292364562988
agri_year,2,5,2012-01-01,21.789737686096192
agri_year,2,5,2013-01-01,47.3491987064209
agri_year,2,5,2014-01-01,19.41772284173584
agri_year,2,5,2015-01-01,23.028742486328124
agri_year,2,5,2016-01-01,22.34674921673584
agri_year,2,5,2017-01-01,27.347634313598633
agri_year,2,5,2018-01-01,23.534272015869142
agri_year,2,5,2019-01-01,40.29687464050293
agri_year,2,5,2020-01-01,7.977546301452636
agri_year,2,5,2021-01-01,10.867480150268555
agri_year,2,6,1994-01-01,0.8063938641357422
agri_year,2,6,1995-01-01,0.37813768701171874
agri_year,2,6,1996-01-01,0.716197392211914
agri_year,2,6,1997-01-01,1.5250899606933594
agri_year,2,6,1998-01-01,3.0719174107055665
agri_year,2,6,1999-01-01,3.3967920184936524
agri_year,2,6,2000-01-01,10.391250630981446
agri_year,2,6,2001-01-01,17.678587781677248
agri_year,2,6,2002-01-01,12.065773494995117
agri_year,2,6,2003-01-01,13.906126860961914
agri_year,2,6,2004-01-01,11.544051129455566
agri_year,2,6,2005-01-01,22.060830353515627
agri_year,2,6,2006-01-01,13.208599375610351
agri_year,2,6,2007-01-01,8.819743887878419
agri_year,2,6,2008-01-01,10.902675140441895
agri_year,2,6,2009-01-01,15.830451513549805
agri_year,2,6,2010-01-01,17.099717829650878
agri_year,2,6,2011-01-01,13.332713717956542
agri_year,2,6,2012-01-01,17.0131085690918
agri_year,2,6,2013-01-01,33.47807515991211
agri_year,2,6,2014-01-01,30.039648988037108
agri_year,2,6,2015-01-01,17.099904234924317
agri_year,2,6,2016-01-01,18.49269513659668
agri_year,2,6,2017-01-01,19.387908116577147
agri_year,2,6,2018-01-01,19.362522610839843
agri_year,2,6,2019-01-01,25.837081904724123
agri_year,2,6,2020-01-01,6.247860453369141
agri_year,2,6,2021-01-01,10.151368667114259
agri_year,2,7,1995-01-01,0.4336049396972656
agri_year,2,7,1996-01-01,0.6737032885742188
agri_year,2,7,1997-01-01,1.1124946557617188
agri_year,2,7,1998-01-01,1.239298985595703
agri_year,2,7,1999-01-01,2.211968855407715
agri_year,2,7,2000-01-01,6.95964658013916
agri_year,2,7,2001-01-01,11.812659711364747
agri_year,2,7,2002-01-01,13.0575783795166
agri_year,2,7,2003-01-01,14.448586573669434
agri_year,2,7,2004-01-01,12.627749137084962
agri_year,2,7,2005-01-01,16.121165025695802
agri_year,2,7,2006-01-01,18.206865967895506
agri_year,2,7,2007-01-01,6.596283643005371
agri_year,2,7,2008-01-01,9.081334577514648
agri_year,2,7,2009-01-01,8.536906747070313
agri_year,2,7,2010-01-01,17.220373288024902
agri_year,2,7,2011-01-01,15.301168946838379
agri_year,2,7,2012-01-01,17.819237143737794
agri_year,2,7,2013-01-01,30.181413971435546
agri_year,2,7,2014-01-01,21.832900399780275
agri_year,2,7,2015-01-01,38.85782227191162
agri_year,2,7,2016-01-01,15.30327769946289
agri_year,2,7,2017-01-01,14.932789546386719
agri_year,2,7,2018-01-01,14.480029866210938
agri_year,2,7,2019-01-01,20.73028084661865
agri_year,2,7,2020-01-01,5.552499029174805
agri_year,2,7,2021-01-01,7.229513647338867
agri_year,2,8,1996-01-01,0.8148659978637696
agri_year,2,8,1997-01-01,0.4884492445678711
agri_year,2,8,1998-01-01,0.9220799203491211
agri_year,2,8,1999-01-01,1.0422203162231445
agri_year,2,8,2000-01-01,5.455185329650879
agri_year,2,8,2001-01-01,8.421814292541503
agri_year,2,8,2002-01-01,9.294845965942383
agri_year,2,8,2003-01-01,23.009591038513182
agri_year,2,8,2004-01-01,10.90957256616211
agri_year,2,8,2005-01-01,16.791898766967773
agri_year,2,8,2006-01-01,13.908346786987305
agri_year,2,8,2007-01-01,7.801858027770996
agri_year,2,8,2008-01-01,6.9325920914306645
agri_year,2,8,2009-01-01,10.882040087036133
agri_year,2,8,2010-01-01,10.454733053771973
agri_year,2,8,2011-01-01,16.088793442993165
agri_year,2,8,2012-01-01,22.749601218200684
agri_year,2,8,2013-01-01,33.91020511956787
agri_year,2,8,2014-01-01,25.776703793579102
agri_year,2,8,2015-01-01,25.562548002502442
agri_year,2,8,2016-01-01,24.629343685668946
agri_year,2,8,2017-01-01,11.869945314025879
agri_year,2,8,2018-01-01,11.060223535461425
agri_year,2,8,2019-01-01,16.644270501037596
agri_year,2,8,2020-01-01,4.9400020112915035
agri_year,2,8,2021-01-01,6.846290750549317
agri_year,2,9,1997-01-01,0.9207375833129883
agri_year,2,9,1998-01-01,0.7353722029418945
agri_year,2,9,1999-01-01,0.6811853028564453
agri_year,2,9,2000-01-01,5.8774260162353515
agri_year,2,9,2001-01-01,7.072681327636719
agri_year,2,9,2002-01-01,6.1118672549438475
agri_year,2,9,2003-01-01,15.846509080871582
agri_year,2,9,2004-01-01,19.525388243286134
agri_year,2,9,2005-01-01,16.0363375211792
agri_year,2,9,2006-01-01,14.32628348388672
agri_year,2,9,2007-01-01,7.626123083312988
agri_year,2,9,2008-01-01,8.458010539794921
agri_year,2,9,2009-01-01,6.1187817548828125
agri_year,2,9,2010-01-01,17.492641338256835
agri_year,2,9,2011-01-01,8.303809174499511
agri_year,2,9,2012-01-01,26.11120338787842
agri_year,2,9,2013-01-01,42.642577762634275
agri_year,2,9,2014-01-01,23.043232856567382
agri_year,2,9,2015-01-01,28.131522599731447
agri_year,2,9,2016-01-01,15.99922626586914
agri_year,2,9,2017-01-01,20.154917958435057
agri_year,2,9,2018-01-01,9.57665369543457
agri_year,2,9,2019-01-01,12.518712825622558
agri_year,2,9,2020-01-01,2.7706091533203123
agri_year,2,9,2021-01-01,4.651418882446289
agri_year,2,10,1997-01-01,8.723966674804688e-4
agri_year,2,10,1998-01-01,1.165231506652832
agri_year,2,10,1999-01-01,0.4968529105834961
agri_year,2,10,2000-01-01,2.7135378952026366
agri_year,2,10,2001-01-01,7.517725723449707
agri_year,2,10,2002-01-01,4.860106528503418
agri_year,2,10,2003-01-01,9.3604160569458
agri_year,2,10,2004-01-01,18.082165654785157
agri_year,2,10,2005-01-01,27.605767902954103
agri_year,2,10,2006-01-01,14.716700241027832
agri_year,2,10,2007-01-01,6.761329740478516
agri_year,2,10,2008-01-01,13.863395932250977
agri_year,2,10,2009-01-01,8.068278756408692
agri_year,2,10,2010-01-01,9.265509086242675
agri_year,2,10,2011-01-01,10.776588973693848
agri_year,2,10,2012-01-01,15.585442694580077
agri_year,2,10,2013-01-01,44.25460152661133
agri_year,2,10,2014-01-01,27.106702947875977
agri_year,2,10,2015-01-01,25.794048701782227
agri_year,2,10,2016-01-01,19.180472520874023
agri_year,2,10,2017-01-01,17.357068274536132
agri_year,2,10,2018-01-01,18.59164691052246
agri_year,2,10,2019-01-01,9.728979861328124
agri_year,2,10,2020-01-01,2.0412088088378906
agri_year,2,10,2021-01-01,2.7980973259887696
agri_year,2,11,1999-01-01,1.0988078359985352
agri_year,2,11,2000-01-01,2.187498247680664
agri_year,2,11,2001-01-01,3.350953180053711
agri_year,2,11,2002-01-01,3.133837065979004
agri_year,2,11,2003-01-01,8.388912249633789
agri_year,2,11,2004-01-01,9.791727407226562
agri_year,2,11,2005-01-01,19.593191315673828
agri_year,2,11,2006-01-01,18.443893109802246
agri_year,2,11,2007-01-01,7.185247252197265
agri_year,2,11,2008-01-01,12.77731002154541
agri_year,2,11,2009-01-01,7.0448467896118165
agri_year,2,11,2010-01-01,10.141242776489257
agri_year,2,11,2011-01-01,6.373730220520019
agri_year,2,11,2012-01-01,10.490251759155273
agri_year,2,11,2013-01-01,34.424128971557614
agri_year,2,11,2014-01-01,33.882180740966795
agri_year,2,11,2015-01-01,31.764863544311524
agri_year,2,11,2016-01-01,18.042258495300292
agri_year,2,11,2017-01-01,16.567375262451172
agri_year,2,11,2018-01-01,12.826729446838378
agri_year,2,11,2019-01-01,15.923280091796874
agri_year,2,11,2020-01-01,2.2496532889404297
agri_year,2,11,2021-01-01,2.614467156921387
agri_year,2,12,2000-01-01,2.0942920084838867
agri_year,2,12,2001-01-01,3.2921104268188475
agri_year,2,12,2002-01-01,1.908000218383789
agri_year,2,12,2003-01-01,5.557148469970703
agri_year,2,12,2004-01-01,8.70027335205078
agri_year,2,12,2005-01-01,12.242307517333984
agri_year,2,12,2006-01-01,15.185410680603027
agri_year,2,12,2007-01-01,9.491198860656738
agri_year,2,12,2008-01-01,10.302374798645019
agri_year,2,12,2009-01-01,6.136324556213379
agri_year,2,12,2010-01-01,7.428416403930664
agri_year,2,12,2011-01-01,7.5123332941284175
agri_year,2,12,2012-01-01,9.282860418823242
agri_year,2,12,2013-01-01,31.454540102844238
agri_year,2,12,2014-01-01,26.517912163024903
agri_year,2,12,2015-01-01,36.03213948254395
agri_year,2,12,2016-01-01,20.949824885498046
agri_year,2,12,2017-01-01,16.290842308471678
agri_year,2,12,2018-01-01,12.090650184082032
agri_year,2,12,2019-01-01,12.131231205444337
agri_year,2,12,2020-01-01,2.8925879080200194
agri_year,2,12,2021-01-01,2.5652611192626953
agri_year,2,13,2000-01-01,0.0017545239868164062
agri_year,2,13,2001-01-01,2.7164624232177736
agri_year,2,13,2002-01-01,1.5954912614135741
agri_year,2,13,2003-01-01,2.7483384614868163
agri_year,2,13,2004-01-01,7.195450444458007
agri_year,2,13,2005-01-01,13.995109277160644
agri_year,2,13,2006-01-01,12.717615704528809
agri_year,2,13,2007-01-01,8.389489514892578
agri_year,2,13,2008-01-01,9.638863079589843
agri_year,2,13,2009-01-01,7.644527674560547
agri_year,2,13,2010-01-01,8.197393721618653
agri_year,2,13,2011-01-01,5.096529313659668
agri_year,2,13,2012-01-01,14.841710763977051
agri_year,2,13,2013-01-01,27.469930420898436
agri_year,2,13,2014-01-01,30.06912504412842
agri_year,2,13,2015-01-01,25.47528113256836
agri_year,2,13,2016-01-01,29.4036627477417
agri_year,2,13,2017-01-01,21.028416101074217
agri_year,2,13,2018-01-01,12.453301163208009
agri_year,2,13,2019-01-01,12.214417868835449
agri_year,2,13,2020-01-01,3.1585977595825194
agri_year,2,13,2021-01-01,3.5049521398925783
agri_year,2,14,2002-01-01,1.6779182411499023
agri_year,2,14,2003-01-01,3.60115077532959
agri_year,2,14,2004-01-01,4.859209873779297
agri_year,2,14,2005-01-01,10.529835957092285
agri_year,2,14,2006-01-01,12.142649233947754
agri_year,2,14,2007-01-01,6.429987312194824
agri_year,2,14,2008-01-01,8.38578179071045
agri_year,2,14,2009-01-01,7.5832898383789065
agri_year,2,14,2010-01-01,10.140659288635254
agri_year,2,14,2011-01-01,5.978088988220215
agri_year,2,14,2012-01-01,9.63687734527588
agri_year,2,14,2013-01-01,32.85740504528808
agri_year,2,14,2014-01-01,20.346434379455566
agri_year,2,14,2015-01-01,21.86098457421875
agri_year,2,14,2016-01-01,20.417327691223143
agri_year,2,14,2017-01-01,31.145678402648926
agri_year,2,14,2018-01-01,18.68775166522217
agri_year,2,14,2019-01-01,11.324173777832032
agri_year,2,14,2020-01-01,2.7825582111816405
agri_year,2,14,2021-01-01,2.859512871337891
agri_year,2,15,2003-01-01,2.224810759338379
agri_year,2,15,2004-01-01,4.767077026123047
agri_year,2,15,2005-01-01,7.260234957092285
agri_year,2,15,2006-01-01,7.893342125305176
agri_year,2,15,2007-01-01,5.540877899353028
agri_year,2,15,2008-01-01,5.949110190734864
agri_year,2,15,2009-01-01,6.653850359436035
agri_year,2,15,2010-01-01,11.210611462646485
agri_year,2,15,2011-01-01,6.697477846313476
agri_year,2,15,2012-01-01,10.242733508850097
agri_year,2,15,2013-01-01,29.08772299536133
agri_year,2,15,2014-01-01,32.417367732543944
agri_year,2,15,2015-01-01,19.647743130249022
agri_year,2,15,2016-01-01,19.238607995727538
agri_year,2,15,2017-01-01,17.16681263201904
agri_year,2,15,2018-01-01,19.997128789489746
agri_year,2,15,2019-01-01,16.570274275146485
agri_year,2,15,2020-01-01,2.467331053771973
agri_year,2,15,2021-01-01,2.6521700865478515
agri_year,2,16,2003-01-01,8.717607421875e-4
agri_year,2,16,2004-01-01,2.308898937805176
agri_year,2,16,2005-01-01,6.243495461181641
agri_year,2,16,2006-01-01,6.120833937683106
agri_year,2,16,2007-01-01,2.7968786696777346
agri_year,2,16,2008-01-01,5.79483376538086
agri_year,2,16,2009-01-01,4.738788001831055
agri_year,2,16,2010-01-01,8.127711886291504
agri_year,2,16,2011-01-01,8.91266985345459
agri_year,2,16,2012-01-01,10.868283713623047
agri_year,2,16,2013-01-01,31.01119927294922
agri_year,2,16,2014-01-01,24.271993005737304
agri_year,2,16,2015-01-01,25.289993717041014
agri_year,2,16,2016-01-01,15.888321556152343
agri_year,2,16,2017-01-01,16.868533714904785
agri_year,2,16,2018-01-01,13.248014731567382
agri_year,2,16,2019-01-01,22.578400483459472
agri_year,2,16,2020-01-01,2.8046770366821288
agri_year,2,16,2021-01-01,3.2932980037841797
agri_year,2,17,2004-01-01,0.0017449609985351563
agri_year,2,17,2005-01-01,4.428015175903321
agri_year,2,17,2006-01-01,5.408317059265137
agri_year,2,17,2007-01-01,1.7675517705078125
agri_year,2,17,2008-01-01,3.5594468134155273
agri_year,2,17,2009-01-01,5.152143327575684
agri_year,2,17,2010-01-01,5.778352412658691
agri_year,2,17,2011-01-01,7.346955405395508
agri_year,2,17,2012-01-01,15.595821486450195
agri_year,2,17,2013-01-01,24.471701346191406
agri_year,2,17,2014-01-01,18.673702115356445
agri_year,2,17,2015-01-01,22.163984944152833
agri_year,2,17,2016-01-01,19.982258093017577
agri_year,2,17,2017-01-01,14.125952786010743
agri_year,2,17,2018-01-01,11.410952949707031
agri_year,2,17,2019-01-01,15.241998849243164
agri_year,2,17,2020-01-01,4.278336087890625
agri_year,2,17,2021-01-01,3.447329806152344
agri_year,2,18,2005-01-01,0.0026177293701171874
agri_year,2,18,2006-01-01,5.433125933898926
agri_year,2,18,2007-01-01,2.4745316748046875
agri_year,2,18,2008-01-01,2.712416911376953
agri_year,2,18,2009-01-01,3.034376192993164
agri_year,2,18,2010-01-01,5.703427705322266
agri_year,2,18,2011-01-01,4.696494055847168
agri_year,2,18,2012-01-01,13.033607749816895
agri_year,2,18,2013-01-01,33.409826515563964
agri_year,2,18,2014-01-01,21.399337347717285
agri_year,2,18,2015-01-01,21.18603753125
agri_year,2,18,2016-01-01,16.35725668017578
agri_year,2,18,2017-01-01,16.69485431536865
agri_year,2,18,2018-01-01,8.72624123046875
agri_year,2,18,2019-01-01,14.802436711242676
agri_year,2,18,2020-01-01,2.749852171081543
agri_year,2,18,2021-01-01,3.1747953654785155
agri_year,2,19,2007-01-01,2.131551062561035
agri_year,2,19,2008-01-01,1.6995382116699218
agri_year,2,19,2009-01-01,1.684015331970215
agri_year,2,19,2010-01-01,4.72798846673584
agri_year,2,19,2011-01-01,4.354691945983887
agri_year,2,19,2012-01-01,10.83094940637207
agri_year,2,19,2013-01-01,30.570863008911132
agri_year,2,19,2014-01-01,33.55487862982178
agri_year,2,19,2015-01-01,24.324740684570312
agri_year,2,19,2016-01-01,15.797525286682129
agri_year,2,19,2017-01-01,15.285894764892578
agri_year,2,19,2018-01-01,11.778920970825196
agri_year,2,19,2019-01-01,10.560024996704101
agri_year,2,19,2020-01-01,4.023751238830567
agri_year,2,19,2021-01-01,2.6111805096435545
agri_year,2,20,2008-01-01,1.7974529930419922
agri_year,2,20,2009-01-01,2.0475216870117188
agri_year,2,20,2010-01-01,1.9937269418334962
agri_year,2,20,2011-01-01,3.6118497333984374
agri_year,2,20,2012-01-01,8.846584507141113
agri_year,2,20,2013-01-01,23.400650215820313
agri_year,2,20,2014-01-01,27.862313027709963
agri_year,2,20,2015-01-01,29.658654987792968
agri_year,2,20,2016-01-01,17.113706562683106
agri_year,2,20,2017-01-01,17.712670338073732
agri_year,2,20,2018-01-01,11.836936131958009
agri_year,2,20,2019-01-01,15.032277080078124
agri_year,2,20,2020-01-01,1.8708847687988281
agri_year,2,20,2021-01-01,2.3124504978637694
agri_year,2,21,2009-01-01,1.7939362294311523
agri_year,2,21,2010-01-01,2.2364209812011717
agri_year,2,21,2011-01-01,1.5731501910400392
agri_year,2,21,2012-01-01,6.006502099914551
agri_year,2,21,2013-01-01,20.435030585876465
agri_year,2,21,2014-01-01,24.01691321734619
agri_year,2,21,2015-01-01,25.957897870178222
agri_year,2,21,2016-01-01,21.937748778564455
agri_year,2,21,2017-01-01,16.06616692694092
agri_year,2,21,2018-01-01,12.268897819030762
agri_year,2,21,2019-01-01,11.444027095703126
agri_year,2,21,2020-01-01,2.3457302150268555
agri_year,2,21,2021-01-01,2.3356542331542967
agri_year,2,22,2010-01-01,2.195454449584961
agri_year,2,22,2011-01-01,1.319934251525879
agri_year,2,22,2012-01-01,3.3156752783813475
agri_year,2,22,2013-01-01,14.256344756530762
agri_year,2,22,2014-01-01,26.74715236730957
agri_year,2,22,2015-01-01,25.38755571380615
agri_year,2,22,2016-01-01,19.684142865112303
agri_year,2,22,2017-01-01,17.249757535461427
agri_year,2,22,2018-01-01,11.118371849243164
agri_year,2,22,2019-01-01,14.494865594970703
agri_year,2,22,2020-01-01,1.7028836843261719
agri_year,2,22,2021-01-01,2.3225395813598633
agri_year,2,23,2010-01-01,8.779630126953125e-4
agri_year,2,23,2011-01-01,2.2133624985961915
agri_year,2,23,2012-01-01,3.6201331228027342
agri_year,2,23,2013-01-01,7.083398911132813
agri_year,2,23,2014-01-01,18.919288204589844
agri_year,2,23,2015-01-01,23.87969858630371
agri_year,2,23,2016-01-01,17.350842410339354
agri_year,2,23,2017-01-01,16.43985301385498
agri_year,2,23,2018-01-01,11.808833543579102
agri_year,2,23,2019-01-01,14.520863067626953
agri_year,2,23,2020-01-01,2.011223899291992
agri_year,2,23,2021-01-01,2.187102615966797
agri_year,2,24,2011-01-01,8.758214721679687e-4
agri_year,2,24,2012-01-01,3.859477330810547
agri_year,2,24,2013-01-01,7.187218401794434
agri_year,2,24,2014-01-01,11.334697710754394
agri_year,2,24,2015-01-01,12.926717272399902
agri_year,2,24,2016-01-01,16.51233974798584
agri_year,2,24,2017-01-01,13.216877209899902
agri_year,2,24,2018-01-01,11.916675891540528
agri_year,2,24,2019-01-01,16.05293663317871
agri_year,2,24,2020-01-01,2.416737418762207
agri_year,2,24,2021-01-01,2.575170401550293
agri_year,2,25,2013-01-01,9.234197307800294
agri_year,2,25,2014-01-01,13.522290762390137
agri_year,2,25,2015-01-01,10.877359816101075
agri_year,2,25,2016-01-01,9.318610788391114
agri_year,2,25,2017-01-01,15.738354166625976
agri_year,2,25,2018-01-01,9.704875265625
agri_year,2,25,2019-01-01,13.228214813964843
agri_year,2,25,2020-01-01,2.990342053588867
agri_year,2,25,2021-01-01,2.544808866760254
agri_year,2,26,2013-01-01,0.0017454918212890624
agri_year,2,26,2014-01-01,12.467758275939941
agri_year,2,26,2015-01-01,8.846403240844726
agri_year,2,26,2016-01-01,6.65964413079834
agri_year,2,26,2017-01-01,8.01399335723877
agri_year,2,26,2018-01-01,12.80284717529297
agri_year,2,26,2019-01-01,11.388757970947266
agri_year,2,26,2020-01-01,2.753579535888672
agri_year,2,26,2021-01-01,2.99354351751709
agri_year,2,27,2015-01-01,8.939055653625488
agri_year,2,27,2016-01-01,6.31517728125
agri_year,2,27,2017-01-01,4.96705685949707
agri_year,2,27,2018-01-01,6.284123178710938
agri_year,2,27,2019-01-01,15.853553791748046
agri_year,2,27,2020-01-01,2.2053065673217773
agri_year,2,27,2021-01-01,2.6658706979370117
agri_year,2,28,2016-01-01,5.826101723937988
agri_year,2,28,2017-01-01,5.30688453125
agri_year,2,28,2018-01-01,3.363648946411133
agri_year,2,28,2019-01-01,8.056273625366211
agri_year,2,28,2020-01-01,2.5916952005004883
agri_year,2,28,2021-01-01,2.1704179334716796
agri_year,2,29,2017-01-01,6.201826108276367
agri_year,2,29,2018-01-01,4.783598226745606
agri_year,2,29,2019-01-01,4.941959186584473
agri_year,2,29,2020-01-01,1.1847949727783202
agri_year,2,29,2021-01-01,2.1880301232910155
agri_year,2,30,2018-01-01,4.3924762382202145
agri_year,2,30,2019-01-01,6.372228175354004
agri_year,2,30,2020-01-01,0.696126649230957
agri_year,2,30,2021-01-01,0.9870596318969727
agri_year,2,31,2019-01-01,6.018902600097657
agri_year,2,31,2020-01-01,0.7025297864379882
agri_year,2,31,2021-01-01,0.5920403927001953
agri_year,2,32,2020-01-01,0.8300450551147461
agri_year,2,32,2021-01-01,0.6066422181396485
agri_year,2,33,2021-01-01,0.7485624636840821
